event_id,name,event_name,category,item_id,item_quantity,event_time
4884d64f-6878-4257-a431-d3e51b38968e,Melissa Beard,Purchase_item,Clothes,54e5c24e582a722458ae95fe6a424ab76227fc7e,4,2023-10-18 16:14:20.689445
4f79ce61-7304-4336-9b79-a259536dbeac,Renee Jackson,Review_item,Eletronic,8333e760e01d2f975c04d799cc6cf1c956440af5,0,2023-10-18 16:14:20.689445
fd613492-a647-4049-94b9-1e83a4c7c662,Larry Levine,Click_item_description,Clothes,6296cc617341130d71da0d585d3c08fa72ff70c9,0,2023-10-18 16:14:20.690441
eb410b15-6201-43e1-9d66-ded008028e20,Linda Hill,Click_item,Eletronic,d321a658969dea73a2647f6fcdb24633f552f373,0,2023-10-18 16:14:20.693449
d1d8e48b-9dd4-433e-b205-d076fee8007b,Michelle Crosby,Review_item,Game,ca121c8366a5874cfb9c8b2a88ede29094189257,0,2023-10-18 16:14:20.693449
3af43c78-cd19-4f1f-b795-313e0c6a79b3,Natasha Allen,Click_item,Food,499689a009480d62cd1f5b64f9ea85bd429fcd56,0,2023-10-18 16:14:20.694443
7f063a66-62f6-4af7-9b14-68b53dcc470a,Jessica Cervantes,Purchase_item,Game,10a0885f8f6ca161de7c7f95b0b35b62ed812482,4,2023-10-18 16:14:20.694443
0b75a025-ccf5-4be2-9e3d-d2dfdb3aa264,Katie Daniels,Purchase_item,Eletronic,33cf7ef65b98dba7aa83e9469cf70ab6736a7367,5,2023-10-18 16:14:20.695445
39f9dc8f-d43e-4abc-993c-276cb51284d2,Sarah Edwards,Review_item,Food,071c7d06290e32d93eda42909ad237b68b9887c0,0,2023-10-18 16:14:20.695445
e0085c3c-27f4-4209-9b4a-6fa560225514,Mary Clark,Review_item,Clothes,f8aca932adc1ec4c942e2713e22bf23a51cf4e2a,0,2023-10-18 16:14:20.695445
a055f1fc-0d50-4cb6-baef-dbcc75a3427f,Melvin Bush,Click_item_description,Game,8bfc24de7db8a4eee2ff3381509211f1ae21f9eb,0,2023-10-18 16:14:20.695445
a0ee9376-b8ae-4ec2-a560-6beafd28252b,Donald Doyle,Click_item_description,Game,a8e76856725abaf8990a2ebd47dba30b62631074,0,2023-10-18 16:14:20.695445
a4ea2dff-7d19-44df-8268-dc5ca99315b3,Michael Wood,Purchase_item,Clothes,f558d51db54c7f2ffa8bb3ec6c19facc53fb43f9,1,2023-10-18 16:14:20.695445
6367549e-9fd8-4add-97bb-de0016bc1e5b,Joan Parker,Review_item,Eletronic,19a64fdbdcafeaf839413c436fdd109dfdc70e2a,0,2023-10-18 16:14:20.696474
21dfd066-40ff-4a6c-9d8c-dde39f2a5739,Justin Daniels,Review_item,Clothes,f81947153a2de1bf2e2085cb5d22d3b22609f4c8,0,2023-10-18 16:14:20.696474
ec6353fb-a982-4168-b5af-d9855dc5ee00,Roger Morris,Review_item,Food,5d26453ecffafa85cba170f5a87029cacda4477d,0,2023-10-18 16:14:20.696474
bf96e24c-2273-4302-afba-9b3dd1e21d01,Matthew Short,Click_item_description,Eletronic,231ddf7395cebd18e21c188bc93ce229fe1c3de6,0,2023-10-18 16:14:20.696474
0de475ef-9e67-495f-ad01-59611e07bbc8,Christine Zuniga,Purchase_item,Eletronic,7de2bc5bb10a0385ddd829c33f69e5a9ce6aff3f,1,2023-10-18 16:14:20.696474
670ef19c-1b0a-4ef8-9233-317814c5e0d1,John Watson,Review_item,Eletronic,9595d55b2ee2c29b13afe2746e1275b018fa6247,0,2023-10-18 16:14:20.696474
6590ea5b-a208-4ba1-af7f-9bd4af0e49b2,Stephen Franklin,Review_item,Eletronic,f31b63d04117304782dae1b71584175366c57106,0,2023-10-18 16:14:20.697473
f8c3d6af-3536-45b5-b62b-82220bdcee3d,Rebecca Ellis,Click_item_description,Food,6ca3c967e5a6b4e095b7cfae921e72d46d10e640,0,2023-10-18 16:14:20.697473
049eb094-eb04-490d-9d3b-4b59f3835b52,Tony Campbell,Click_item_description,Game,c7e44120ccfe066f75048f3f82e7a020b21d69f8,0,2023-10-18 16:14:20.697473
f870c729-886c-4c88-a1d4-e5ab91ad1d62,Joan Erickson,Click_item_description,Food,48e410a16adceabb167bfed82c5463ecfadac85c,0,2023-10-18 16:14:20.697473
3f779d19-f99c-4bdd-a1f4-2c02a1afaa9a,David Bond,Review_item,Game,dc7d8a7a155e60af2d7abf0ba2b62a44336d2f22,0,2023-10-18 16:14:20.697473
a01e5b6e-349b-4139-befb-abefadf4cc7e,Shane Hobbs,Click_item,Eletronic,d004485e3277e8017065cda2d77091e26ef0883a,0,2023-10-18 16:14:20.698473
738c6562-8346-4f74-9a7e-ffe5c7c23068,Carolyn Campbell,Purchase_item,Game,63a4b8b0c126dd58a9154d29621e21535d755547,1,2023-10-18 16:14:20.698473
520920b6-522e-4ab6-baae-dae825dd5198,Elizabeth Hurley,Purchase_item,Clothes,29bfb1f37ba55e6ec8821b97f754aedb65760bde,1,2023-10-18 16:14:20.698473
14e1eeb7-7ba6-4a7c-8a82-643348613219,Michael Wright,Click_item_description,Clothes,8291cdc9ff84494c2e96ef91afd0c1cf0b9b2c62,0,2023-10-18 16:14:20.698473
caac4e7c-652e-4dde-89ae-653daf5227c5,Kelly Brady,Click_item_description,Food,2fc5182e3ac49f4f0f0942537ec7606e8088e31b,0,2023-10-18 16:14:20.698473
a7c4dc13-235c-44f4-a0e8-eb65c798bf62,Erin Pope,Review_item,Clothes,e85a787fee76676f0682700d27c4e069dcbc7fa1,0,2023-10-18 16:14:20.699440
6ba57e6a-bcd9-4974-8e0c-846d261d6617,Desiree Rogers,Click_item_description,Clothes,77462b8263220be076dc108e6b184ab0b10378c1,0,2023-10-18 16:14:20.699440
6dc79888-e573-4ef7-8648-b623fb3043b7,Benjamin Carter,Review_item,Food,b8bbac4c243f7caef8175296d39be7185c7e0a99,0,2023-10-18 16:14:20.699440
0f6a96e6-1b69-42c0-a022-9e1d557bb3de,Cynthia White,Review_item,Clothes,fbd9f746210b1a12a0e0efd6593da47c3cca30a4,0,2023-10-18 16:14:20.699440
8eb8fdba-4073-4d4c-a029-08c5cd0c2212,Michelle Smith,Click_item_description,Game,1178cb8a73f2bb36a13e4e8e4c74a216098ed0dd,0,2023-10-18 16:14:20.699440
b869f9f6-48c9-4fdc-8ddb-0a3e3509698e,Courtney Salazar,Click_item,Game,c6bf1a8a4883479e9ef1f03219d0affdfae14402,0,2023-10-18 16:14:20.699440
23e4e0cb-4ed1-4ee7-bd35-ecfb5357d077,Rhonda Stewart,Click_item_description,Game,313020c8202398fe2522165d8f1e0e32fec99cd0,0,2023-10-18 16:14:20.700439
d60cdf1c-32da-40a6-8073-156afb50b49e,Susan Brewer,Click_item_description,Clothes,5aa0be62861621485ed6a656c92b413049eaf74a,0,2023-10-18 16:14:20.700439
c08f9303-8405-4cc7-b048-98a02f7e3799,Ruben Joseph,Click_item,Food,b76807d6cbe0e838463c083b55abb4b60bd186f3,0,2023-10-18 16:14:20.701445
4bbe744b-e447-431b-a983-e7ff5e3afa18,Matthew Garcia,Purchase_item,Eletronic,447558997f43371bafd10161b0e577a754567b5c,3,2023-10-18 16:14:20.701445
652e177e-8995-4f89-b225-187a9788b2ae,Hayden Curtis,Click_item_description,Food,f07cd29fcbf8c395baa235aee8844c1cf00ec83c,0,2023-10-18 16:14:20.701445
6f9f14b8-56e7-4a8a-9763-169ba386a3d8,Laurie Alexander DDS,Click_item,Clothes,8212ff4ff2f0eba7a024cf1e8383be0b03eb40e4,0,2023-10-18 16:14:20.701445
5dce0b9f-1040-41ac-8be1-830c57ca9b36,Keith Stone,Click_item_description,Game,3289c13cb9469f5cb7c2a0e6368b7510144f6745,0,2023-10-18 16:14:20.702444
66424546-5468-4841-b948-45ba00b29748,Karen Pope,Click_item_description,Food,464352cf145ac5a51483b157664cc3e711aae87c,0,2023-10-18 16:14:20.702444
7a9db2fd-1462-4168-8b69-2ddd48b4d066,Nicole Simmons,Review_item,Eletronic,2664cd8d6154dd914a19b5a0b1909c06375567fc,0,2023-10-18 16:14:20.703443
109d168e-bbbd-49db-9ba7-bcc323df4f02,Brad Jimenez,Click_item_description,Eletronic,481614ab7b601cf7bb403e2de5c301c17debf970,0,2023-10-18 16:14:20.703443
abeaff10-b9d3-4bde-962e-04e4256dd9ce,Olivia Rodgers,Review_item,Game,4a587d44c857e3743305edc74a57cdf8322da3ca,0,2023-10-18 16:14:20.703443
9f7d13cc-1b4e-4ea5-85d6-ec9e1522d5a1,Edward Coleman,Click_item,Food,e16297c6346f8fc862b25bb8f6e82a1e7489f6d1,0,2023-10-18 16:14:20.703443
1362d1c0-6741-45e2-9ac0-764d8d0a7628,Robert Jones,Click_item_description,Clothes,ffccb14773407786a2a2baa4363d9cc46ec4f220,0,2023-10-18 16:14:20.704441
8eea3f5f-6f4e-4ad8-bf25-469c4cfd0350,Jessica Stanley,Click_item_description,Game,5a3f8c5a7a9ba1dd6bd458fcdee0dcbd66a41665,0,2023-10-18 16:14:20.704441
57487a00-5f01-49dc-b8df-b8f473aa4268,Renee Garcia,Review_item,Clothes,7f2b799ad3acb4e50d05f813240fb4fc9746510d,0,2023-10-18 16:14:20.704441
49668e0f-00e4-47a3-b386-adfd94358966,Sara Smith,Click_item,Eletronic,ac7922a558adf751811d66750c5aa88856cf2a64,0,2023-10-18 16:14:20.705441
8af4ab6d-afde-4ef7-ab34-b787f1c2a7fd,David Riggs,Click_item,Clothes,37e604454ebfd133718923080a735d48dc4de063,0,2023-10-18 16:14:20.705441
61177237-13f3-4206-8809-d42c00b8c5f5,Terri Owens,Purchase_item,Food,7ba1da3fcce9b19df918d475f90814adefd77380,3,2023-10-18 16:14:20.705441
060aaf76-f4cd-4bf6-8563-e808a7d0db49,Erin Rodriguez,Review_item,Eletronic,232dff4471987bb1a34e81655c5715983fbf0571,0,2023-10-18 16:14:20.705441
59fb8b6c-f90a-4b13-a2b3-6eff8a5fd694,Elizabeth Sanchez,Click_item_description,Eletronic,692477254f72f21e4e1dfa06a07fa57e9c906372,0,2023-10-18 16:14:20.705441
6bd1d636-8213-4cbb-bf7e-777e937b8ba4,Kimberly Cross,Review_item,Game,6872dc4705ebc6d522fbc96837cdc0dd2aff313d,0,2023-10-18 16:14:20.706445
c0cf8274-555e-4ddf-b100-9c1d58aced22,Jessica Oliver,Click_item,Clothes,c365c16f10c65379810743b80139eb2ac2957545,0,2023-10-18 16:14:20.706445
39327d24-355c-41d8-8d6f-e135220ac770,Travis Pineda,Click_item,Eletronic,e93276cf765b491d992173557bfc60e46c38c57d,0,2023-10-18 16:14:20.706445
e9a348cb-56b6-4af6-bd79-8698caff0fb2,Jon Arnold,Review_item,Eletronic,08565138cf4901d1819cef23491f119dde60e2f8,0,2023-10-18 16:14:20.707475
1ca1b7ab-a500-48c1-ac00-a239dcbe4c89,Sylvia Tapia,Click_item_description,Food,a98fad47b45e9742ff2daf85800f1168107b53f7,0,2023-10-18 16:14:20.708447
6bfb0f39-7138-4f14-a6e7-0f83855298dd,Jessica Solomon,Click_item_description,Eletronic,2a9064711e1d5af908a92e74f5224347c896d848,0,2023-10-18 16:14:20.708447
3aac1d43-7d3e-4a14-a127-8a05fbbb6cbc,Kelly Gutierrez,Click_item_description,Food,f948d7f0c6c22edbbe5a240fcf0bcd08e0e6f10b,0,2023-10-18 16:14:20.709455
ebd4004a-b665-461e-ae34-e56ab461ad6f,Traci Martinez,Review_item,Game,a304152d288d511169838f1928cef05cfb25ff57,0,2023-10-18 16:14:20.710449
02b036d1-0359-49d4-8395-f2b7ce55856c,Michael Snyder,Review_item,Eletronic,0a0eb46992fa5c2e4caff337c992bbc8e054f8ec,0,2023-10-18 16:14:20.710449
b642a860-84e0-4300-becf-c9f87f14ada3,Kathryn Bailey,Purchase_item,Eletronic,60dbf462acbdbcda061cfedeff29b409ad0e401a,3,2023-10-18 16:14:20.711450
7668f2bd-7433-4cea-9cb4-9c907e1467c2,Nathan Davis,Click_item_description,Food,49082a410ed1ed97f8c38967e9a277ea07afa9cc,0,2023-10-18 16:14:20.711450
fa30a974-c17e-456f-a11f-276ad6be2215,Sean Wong,Review_item,Eletronic,b167668ffe1cd008b21ba660b7243782dd8d1823,0,2023-10-18 16:14:20.711450
62465f6a-696b-4376-8de9-8fdab3e50387,Joe Thompson,Review_item,Food,371b4eaf515f0ccaf1ea25a675431d703a71fe1d,0,2023-10-18 16:14:20.712442
3ca2b1c5-dca6-42d0-8fb1-b4b1545b6d35,Mrs. Stephanie Garcia,Click_item_description,Eletronic,8329aab40b7c2d022ff9903f2fd2e2cd0b0b5f6d,0,2023-10-18 16:14:20.712442
7a5a1365-a673-4318-b950-8042808ae153,Monica Ho,Review_item,Food,a937108578bec71924cff6d0f2911463da2c8a2d,0,2023-10-18 16:14:20.713441
e4cb720e-73b2-4e3c-8d69-9b2928d60f01,Mark Lopez,Purchase_item,Eletronic,6bd09cae4c8a7160c30d8bba348c7af1a950600f,5,2023-10-18 16:14:20.713441
dde65797-ac31-41a7-b5d2-37465e53ad76,Brandon Morales,Purchase_item,Eletronic,0d5eb4caaf1acddd677cdfbdecb8036f412fb40d,2,2023-10-18 16:14:20.713441
b5de7a73-60f1-41d1-9380-5ef3ed65517a,Debra Lewis,Review_item,Eletronic,80364d90bc9255ca781578ce9e7e4edbaba17890,0,2023-10-18 16:14:20.713441
4b4fece4-7fc2-417b-a46d-51d0a296634d,Christina Horton,Purchase_item,Clothes,e07befd6ed10ca06e3813a3a439ccb340e84d0f8,1,2023-10-18 16:14:20.714440
9a5c0864-04e3-4deb-99b3-cf81283cd567,Patricia Harrington,Purchase_item,Clothes,23bc5d9a62c4deeaeb00380f611f45e6b9796e40,2,2023-10-18 16:14:20.714440
191f11e5-5277-4359-b3ac-d06e5284db51,Maria Turner,Click_item_description,Eletronic,bc416bac5e296e2e57e9ae26574106f8e83047a5,0,2023-10-18 16:14:20.714440
c1e1b014-82f8-49dc-8ae7-6db7ecbfbbc4,Carla Warner,Click_item,Game,c3d404874599bae15872438ddd50b2d4f3708976,0,2023-10-18 16:14:20.715444
